listid,participant,verb,subject,consequent,valence,question,response,task,scenario
0,66,regret,driver,want,negative,What proportion of drivers generally want cars to break down?,0.01,norming,driver-regret
0,95,regret,driver,want,negative,What proportion of drivers generally want cars to break down?,1e-05,norming,driver-regret
0,15,regret,driver,want,negative,What proportion of drivers generally want cars to break down?,1e-05,norming,driver-regret
0,38,regret,driver,want,negative,What proportion of drivers generally want cars to break down?,1e-05,norming,driver-regret
0,36,regret,driver,want,negative,What proportion of drivers generally want cars to break down?,1e-05,norming,driver-regret
0,45,regret,driver,want,negative,What proportion of drivers generally want cars to break down?,1e-05,norming,driver-regret
0,68,regret,driver,want,negative,What proportion of drivers generally want cars to break down?,1e-05,norming,driver-regret
2,26,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,51,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,88,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,0.01,norming,homeowner-hate
2,19,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,25,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,0.02,norming,homeowner-hate
2,84,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,47,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,74,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,63,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,62,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,90,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,85,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,1,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,37,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,0.01,norming,homeowner-hate
2,83,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,18,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,44,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,98,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,61,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,69,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,21,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,65,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,82,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,1e-05,norming,homeowner-hate
2,52,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,0.01,norming,homeowner-hate
2,89,hate,homeowner,want,negative,What proportion of homeowners generally want their roofs to collapse?,0.04,norming,homeowner-hate
0,96,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99999,norming,engineer-persuade
0,33,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99999,norming,engineer-persuade
0,2,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.92,norming,engineer-persuade
0,59,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99999,norming,engineer-persuade
0,29,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.94,norming,engineer-persuade
0,76,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.39,norming,engineer-persuade
0,20,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.97,norming,engineer-persuade
0,31,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.5,norming,engineer-persuade
0,64,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.71,norming,engineer-persuade
0,12,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99999,norming,engineer-persuade
0,30,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99999,norming,engineer-persuade
0,27,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99999,norming,engineer-persuade
0,34,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99999,norming,engineer-persuade
0,7,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99999,norming,engineer-persuade
0,50,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.85,norming,engineer-persuade
0,71,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99999,norming,engineer-persuade
0,16,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.92,norming,engineer-persuade
0,49,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99999,norming,engineer-persuade
0,66,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.98,norming,engineer-persuade
0,95,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.85,norming,engineer-persuade
0,15,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99,norming,engineer-persuade
0,38,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99999,norming,engineer-persuade
0,36,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.78,norming,engineer-persuade
0,45,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.99999,norming,engineer-persuade
0,68,persuade,engineer,want,positive,What proportion of physicists generally want experiments to succeed?,0.95,norming,engineer-persuade
2,26,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,0.18,norming,hiker-remember
2,51,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,1e-05,norming,hiker-remember
2,88,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,0.01,norming,hiker-remember
2,19,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,1e-05,norming,hiker-remember
2,25,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,0.02,norming,hiker-remember
2,84,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,0.01,norming,hiker-remember
2,47,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,1e-05,norming,hiker-remember
2,74,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,1e-05,norming,hiker-remember
2,63,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,1e-05,norming,hiker-remember
2,62,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,1e-05,norming,hiker-remember
2,90,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,1e-05,norming,hiker-remember
2,85,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,1e-05,norming,hiker-remember
2,1,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,1e-05,norming,hiker-remember
2,37,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,0.01,norming,hiker-remember
2,83,remember,hiker,want,negative,What proportion of hikers generally want rain to soak their food?,1e-05,norming,hiker-remember
