listid,participant,verb,subject,target,consequent,polarity,tense,valence,question,transitivity,response,task,scenario
26,222,congratulate,conductor,object,believe,positive,past,positive,The conductor congratulated the orchestra that the critic had loved their performance.How likely is it that the orchestra believed that the critic had loved their performance?,transitive,0.92,contentful,conductor-congratulate
26,129,congratulate,conductor,object,believe,positive,past,positive,The conductor congratulated the orchestra that the critic had loved their performance.How likely is it that the orchestra believed that the critic had loved their performance?,transitive,0.99,contentful,conductor-congratulate
26,272,congratulate,conductor,object,believe,positive,past,positive,The conductor congratulated the orchestra that the critic had loved their performance.How likely is it that the orchestra believed that the critic had loved their performance?,transitive,0.99999,contentful,conductor-congratulate
26,381,congratulate,conductor,object,believe,positive,past,positive,The conductor congratulated the orchestra that the critic had loved their performance.How likely is it that the orchestra believed that the critic had loved their performance?,transitive,0.99999,contentful,conductor-congratulate
26,348,congratulate,conductor,object,believe,positive,past,positive,The conductor congratulated the orchestra that the critic had loved their performance.How likely is it that the orchestra believed that the critic had loved their performance?,transitive,0.66,contentful,conductor-congratulate
26,264,congratulate,conductor,object,believe,positive,past,positive,The conductor congratulated the orchestra that the critic had loved their performance.How likely is it that the orchestra believed that the critic had loved their performance?,transitive,0.92,contentful,conductor-congratulate
26,248,congratulate,conductor,object,believe,positive,past,positive,The conductor congratulated the orchestra that the critic had loved their performance.How likely is it that the orchestra believed that the critic had loved their performance?,transitive,0.99999,contentful,conductor-congratulate
4,310,know,baker,subject,believe,negative,future,positive,The baker didn't know that her dough would finish rising.How likely is it that the baker believed that her dough would finish rising?,intransitive,0.5,contentful,baker-know
4,419,know,baker,subject,believe,negative,future,positive,The baker didn't know that her dough would finish rising.How likely is it that the baker believed that her dough would finish rising?,intransitive,0.6,contentful,baker-know
4,107,know,baker,subject,believe,negative,future,positive,The baker didn't know that her dough would finish rising.How likely is it that the baker believed that her dough would finish rising?,intransitive,0.25,contentful,baker-know
4,359,know,baker,subject,believe,negative,future,positive,The baker didn't know that her dough would finish rising.How likely is it that the baker believed that her dough would finish rising?,intransitive,1e-05,contentful,baker-know
4,408,know,baker,subject,believe,negative,future,positive,The baker didn't know that her dough would finish rising.How likely is it that the baker believed that her dough would finish rising?,intransitive,0.3,contentful,baker-know
4,259,know,baker,subject,believe,negative,future,positive,The baker didn't know that her dough would finish rising.How likely is it that the baker believed that her dough would finish rising?,intransitive,0.5,contentful,baker-know
