listid,participant,verb,subject,consequent,valence,question,response,task,scenario
2,25,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.7,norming,driver-regret
2,84,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.7,norming,driver-regret
2,47,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.99999,norming,driver-regret
2,74,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.05,norming,driver-regret
2,63,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.2,norming,driver-regret
2,62,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.66,norming,driver-regret
2,90,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.11,norming,driver-regret
2,85,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.5,norming,driver-regret
2,1,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.32,norming,driver-regret
2,37,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.4,norming,driver-regret
2,83,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.21,norming,driver-regret
2,18,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.7,norming,driver-regret
2,44,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.2,norming,driver-regret
2,98,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.09,norming,driver-regret
2,61,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.5,norming,driver-regret
2,69,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.35,norming,driver-regret
2,21,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.18,norming,driver-regret
2,65,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.6,norming,driver-regret
2,82,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.06,norming,driver-regret
2,52,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.89,norming,driver-regret
2,89,regret,driver,believe,negative,What proportion of drivers generally believe that cars will break down?,0.69,norming,driver-regret
0,96,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.1,norming,homeowner-hate
0,33,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.04,norming,homeowner-hate
0,2,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.23,norming,homeowner-hate
0,59,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,1e-05,norming,homeowner-hate
0,29,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.24,norming,homeowner-hate
0,76,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.5,norming,homeowner-hate
0,20,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.07,norming,homeowner-hate
0,31,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.16,norming,homeowner-hate
0,64,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.16,norming,homeowner-hate
0,12,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.25,norming,homeowner-hate
0,30,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,1e-05,norming,homeowner-hate
0,27,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.04,norming,homeowner-hate
0,34,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.12,norming,homeowner-hate
0,7,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.09,norming,homeowner-hate
0,50,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.05,norming,homeowner-hate
0,71,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.03,norming,homeowner-hate
0,16,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.03,norming,homeowner-hate
0,49,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,1e-05,norming,homeowner-hate
0,66,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.17,norming,homeowner-hate
0,95,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.02,norming,homeowner-hate
0,15,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.09,norming,homeowner-hate
0,38,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.12,norming,homeowner-hate
0,36,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.09,norming,homeowner-hate
0,45,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.1,norming,homeowner-hate
0,68,hate,homeowner,believe,negative,What proportion of homeowners generally believe that their roofs will collapse?,0.03,norming,homeowner-hate
2,26,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.99999,norming,engineer-persuade
2,51,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.1,norming,engineer-persuade
2,88,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.76,norming,engineer-persuade
2,19,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.5,norming,engineer-persuade
2,25,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.6,norming,engineer-persuade
2,84,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.66,norming,engineer-persuade
2,47,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.3,norming,engineer-persuade
2,74,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.31,norming,engineer-persuade
2,63,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.94,norming,engineer-persuade
2,62,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.65,norming,engineer-persuade
2,90,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.83,norming,engineer-persuade
2,85,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.6,norming,engineer-persuade
2,1,persuade,engineer,believe,positive,What proportion of physicists generally believe that experiments will succeed?,0.51,norming,engineer-persuade
